"query","dish_name","recipe_id","label","reason","source"
"Cách làm tôm chiên xù","Tôm viên chiên xù","4018","4","Tên rõ là tôm viên chiên xù, phù hợp rất tốt.","pinecone"
"Cách làm tôm chiên xù","Tôm chiên bằng nồi chiên không dầu","3476","4","Tên và nguyên liệu phù hợp với tôm chiên xù.","pinecone"
"Cách làm tôm chiên xù","Tôm nướng sa tế bằng nồi chiên không dầu","296","0","Món nướng sa tế, không phải chiên xù.","pinecone"
"Cách làm tôm chiên xù","chiên phồng tôm bằng lò vi sóng","4752","0","Chiên phồng tôm, không phải tôm chiên xù.","pinecone"
"Cách làm tôm chiên xù","Chiên bánh phồng tôm bằng muối ăn","7913","0","Chiên bánh phồng tôm, không phải tôm chiên xù.","pinecone"
"Cách làm tôm chiên xù","Tôm nướng muối bằng nồi","271","0","Món nướng muối, không phải chiên xù.","pinecone"
"Cách làm tôm chiên xù","Bánh sandwich cuộn tôm chiên","4506","2","Có tôm chiên xù nhưng là món sandwich cuộn, không đúng kiểu chiên xù nguyên con tôm.","pinecone"
"Chỉ tôi hấp mực hấp gừng","Mực nhồi thịt hấp","4852","3","Có mực và gừng, chế biến món hấp, gần với yêu cầu.","pinecone"
"Chỉ tôi hấp mực hấp gừng","Mắm cá thu chưng hành gừng","3282","0","Không có mực, không đúng nguyên liệu chính.","pinecone"
"Chỉ tôi hấp mực hấp gừng","Mực hấp bia","5115","4","Có mực và gừng, món hấp đúng yêu cầu.","pinecone"
"Chỉ tôi hấp mực hấp gừng","Mực một nắng hấp gừng","5287","4","Có mực và gừng, món hấp rõ ràng.","pinecone"
"Chỉ tôi hấp mực hấp gừng","Tai heo cuộn bắp bò","4842","0","Không có mực, nguyên liệu chính không phù hợp.","pinecone"
"Chỉ tôi hấp mực hấp gừng","thịt hấp nồi cơm","4777","0","Không có mực, không đúng nguyên liệu chính.","pinecone"
"Chỉ tôi hấp mực hấp gừng","Khô mực chiên nước mắm","3934","1","Có mực khô nhưng không hấp và không có gừng nhiều.","pinecone"
"Chỉ tôi hấp mực hấp gừng","Bắp bò luộc mắm","4864","0","Không có mực, nguyên liệu chính không phù hợp.","pinecone"
"Chỉ tôi hấp mực hấp gừng","Giò me","5321","0","Không có mực, nguyên liệu chính không phù hợp.","pinecone"
"Chỉ tôi hấp mực hấp gừng","Ba chỉ bò cuộn nấm kim châm nướng","553","0","Không có mực, món nướng không hấp.","pinecone"
"Chỉ tôi hấp mực hấp gừng","Chân giò rút xương nhồi thịt","4850","0","Không có mực, nguyên liệu chính không phù hợp.","pinecone"
"Chỉ tôi hấp mực hấp gừng","Mực nướng sa tế ngon với sốt ướp chuẩn","461","0","Món nướng, không phải hấp, không phù hợp.","pinecone"
"Chỉ tôi hấp mực hấp gừng","Lá mướp cuộn thịt hấp","5132","0","Không có mực, nguyên liệu chính không phù hợp.","pinecone"
"Chỉ tôi hấp mực hấp gừng","Mực khô nướng","424","1","Có mực nhưng là mực khô nướng, không phải hấp.","pinecone"
"Chỉ tôi hấp mực hấp gừng","Mắm cá thu chưng thịt bằm","5062","1","Có gừng, món hấp nhưng không có mực.","pinecone"
"Hướng dẫn tôi làm mực nướng sa tế","Cách nướng mực khô bằng nồi chiên không dầu","117","1","Có mực nướng nhưng là khô mực, không dùng sa tế.","pinecone"
"Hướng dẫn tôi làm mực nướng sa tế","Mực nướng 1 nắng bằng nồi chiên không dầu","328","4","Có mực nướng sa tế đúng yêu cầu, nguyên liệu và thể loại chính xác.","pinecone"
"Hướng dẫn tôi làm mực nướng sa tế","Hàu nướng phô mai","654","0","Không liên quan, không có mực và sa tế.","pinecone"
"Hướng dẫn tôi làm mực nướng sa tế","Khô mực chiên nước mắm","3934","0","Là món chiên, không có sa tế, không phải nướng.","pinecone"
"Hướng dẫn tôi làm mực nướng sa tế","Mực nướng sa tế ngon với sốt ướp chuẩn","461","4","Đầy đủ mực tươi và sa tế, món nướng phù hợp với yêu cầu.","pinecone"
"Hướng dẫn tôi làm mực nướng sa tế","Bánh đa mè đen (công thức được chia sẻ từ người dùng)","284","0","Không chứa mực hay sa tế, không liên quan.","pinecone"
"Hướng dẫn tôi làm mực nướng sa tế","Cà chua nướng bằng lò nướng","244","0","Không có mực và sa tế, chỉ là cà chua nướng.","pinecone"
"Hướng dẫn tôi làm mực nướng sa tế","Chùm ruột ngâm đường","8084","0","Không chứa mực và sa tế, là thức uống.","pinecone"
"Hướng dẫn tôi làm mực nướng sa tế","Nầm dê nướng sa tế","104","1","Có sa tế và nướng, nhưng nguyên liệu chính không phải mực.","pinecone"
"Hướng dẫn tôi làm mực nướng sa tế","Mực khô nướng","424","1","Có mực nướng nhưng không có sa tế.","pinecone"
"Hướng dẫn tôi làm mực nướng sa tế","Mì xào mực tươi (công thức được chia sẻ từ người dùng)","1930","1","Có mực nhưng là món xào, không phải nướng và không có sa tế.","pinecone"
"Hướng dẫn tôi làm mực nướng sa tế","Dê nướng mọi","416","1","Có sa tế nhưng là thịt dê, không phải mực.","pinecone"
"Hướng dẫn tôi làm mực nướng sa tế","Ruốc thịt lợn bằng máy xay sinh tố","7810","0","Không có mực và sa tế, món ăn vặt thịt heo.","pinecone"
"Hướng dẫn tôi làm mực nướng sa tế","Mực hấp bia","5115","1","Có mực tươi nhưng là món hấp, không có sa tế.","pinecone"
"Hướng dẫn tôi làm mực nướng sa tế","Thịt xông khói bằng lò vi sóng","768","0","Không liên quan đến mực và sa tế.","pinecone"
"Cách làm nghêu xào sả ớt","Nghêu (ngao) hấp sả","5397","1","Có nghêu, sả và ớt nhưng là món hấp không phải xào.","pinecone"
"Cách làm nghêu xào sả ớt","Gân bò xào sả ớt","1600","1","Món xào sả ớt nhưng nguyên liệu chính không phải nghêu.","pinecone"
"Cách làm nghêu xào sả ớt","Tương hột xào sả ớt","1786","1","Xào sả ớt nhưng không có nghêu, là món chay.","pinecone"
"Cách làm nghêu xào sả ớt","Chạo ốc bươu nướng","557","0","Món nướng khác hẳn, không liên quan nghêu xào sả ớt.","pinecone"
"Cách làm nghêu xào sả ớt","Thịt đà điểu xào sả ớt","1178","1","Xào sả ớt nhưng nguyên liệu chính không phải nghêu.","pinecone"
"Cách làm nghêu xào sả ớt","Tảo xoắn xào sả ớt","1216","1","Món xào sả ớt không có nghêu, không đúng nguyên liệu chính.","pinecone"
"Cách làm nghêu xào sả ớt","Ngan xào sả ớt","1720","1","Xào sả ớt, không có nghêu, nguyên liệu khác.","pinecone"
"Cách làm nghêu xào sả ớt","Vẹm xào sả ớt","1826","2","Món xào sả ớt với nguyên liệu hải sản gần giống nghêu, phù hợp một phần.","pinecone"
"Cách làm nghêu xào sả ớt","Ốc nhồi xào sả ớt","1189","1","Ốc xào sả ớt, không phải nghêu, khác nguyên liệu chính.","pinecone"
"Cách làm nghêu xào sả ớt","Hến xào sa tế","2131","1","Xào sả ớt nguyên liệu hến, không phải nghêu.","pinecone"
"Cách làm nghêu xào sả ớt","Lươn hấp sả ớt","5263","1","Món hấp sả ớt, không phải xào, nguyên liệu khác.","pinecone"
"Cách làm nghêu xào sả ớt","Bề bề xào sả ớt","1241","1","Xào sả ớt nguyên liệu bề bề, không phải nghêu.","pinecone"
"Cách làm nghêu xào sả ớt","Nhím xào sả ớt","1173","1","Xào sả ớt, không phải nghêu, độ khó và nguyên liệu khác.","pinecone"
"Cách làm nghêu xào sả ớt","Trai xào sả ớt","1601","1","Xào sả ớt với trai, không phù hợp nguyên liệu chính nghêu.","pinecone"
"Cách làm nghêu xào sả ớt","Vẹm xanh xào sả ớt","1314","1","Xào sả ớt nguyên liệu vẹm xanh, không phải nghêu.","pinecone"
"Chỉ tôi làm ốc len xào dừa","Đậu phộng da cá cốt dừa","3464","0","Không có nguyên liệu ốc len, không phù hợp món ốc len xào dừa.","pinecone"
"Chỉ tôi làm ốc len xào dừa","Mứt bí đỏ dẻo dừa sấy","7741","0","Không có ốc len, món là mứt bí đỏ, không phù hợp.","pinecone"
"Chỉ tôi làm ốc len xào dừa","Ổi sấy dẻo","7212","0","Không có ốc len, món là ổi sấy, không phù hợp.","pinecone"
"Chỉ tôi làm ốc len xào dừa","Mứt su hào dẻo","7769","0","Không có ốc len, món là mứt su hào, không phù hợp.","pinecone"
"Chỉ tôi làm ốc len xào dừa","Ốc hút Điện Phương","7239","1","Có ốc hút và dừa nhưng không phải ốc len và không xào dừa giống yêu cầu.","pinecone"
"Chỉ tôi làm ốc len xào dừa","Mứt lạc (mứt đậu phộng)","7276","0","Không có ốc len, món mứt lạc không phù hợp.","pinecone"
"Chỉ tôi làm ốc len xào dừa","Lẩu tokbokki (công thức được chia sẻ từ người dùng)","5807","0","Không có ốc len, món lẩu tokbokki không phù hợp.","pinecone"
"Chỉ tôi làm ốc len xào dừa","Mứt cóc dẻo","7313","0","Không có ốc len, món mứt cóc dẻo không phù hợp.","pinecone"
"Chỉ tôi làm ốc len xào dừa","Mứt dừa làm bằng lò nướng","7772","0","Không có ốc len, món mứt dừa làm bằng lò nướng không phù hợp.","pinecone"
"Chỉ tôi làm ốc len xào dừa","Mứt khoai lang","7442","0","Không có ốc len, món mứt khoai lang không phù hợp.","pinecone"
"Chỉ tôi làm ốc len xào dừa","Khô ếch đồng","10094","0","Không có ốc len, món khô ếch đồng không phù hợp.","pinecone"
"Chỉ tôi làm ốc len xào dừa","Cá nục nướng giấy bạc","402","0","Không có ốc len, món cá nục nướng không phù hợp.","pinecone"
"Chỉ tôi làm ốc len xào dừa","Ốc gạo xào dừa","1530","3","Có ốc gạo xào dừa, gần giống yêu cầu nhưng khác loại ốc (ốc gạo không phải ốc len).","pinecone"
"Chỉ tôi làm ốc len xào dừa","Chạo chay nướng","368","0","Không có ốc len, món chạo chay nướng không phù hợp.","pinecone"
"Chỉ tôi làm ốc len xào dừa","Mứt dừa ngũ sắc","8104","0","Không có ốc len, món mứt dừa ngũ sắc không phù hợp.","pinecone"
"Hướng dẫn tôi làm ốc hương rang muối","Mứt su hào dẻo","7769","0","Không có ốc hương, món không liên quan","pinecone"
"Hướng dẫn tôi làm ốc hương rang muối","Bạch tuộc nướng chao","660","0","Nguyên liệu chính không phải ốc hương và không phải món rang muối","pinecone"
"Hướng dẫn tôi làm ốc hương rang muối","Ốc hương nướng mọi đút lò giấy bạc","653","1","Có ốc hương nhưng là món nướng giấy bạc, không phải rang muối","pinecone"
"Hướng dẫn tôi làm ốc hương rang muối","Khô cá đù một nắng","10003","0","Nguyên liệu chính cá đù; không phải ốc hương rang muối","pinecone"
"Hướng dẫn tôi làm ốc hương rang muối","Thịt xông khói","145","0","Nguyên liệu chính thịt ba rọi, không phải ốc hương","pinecone"
"Hướng dẫn tôi làm ốc hương rang muối","Khô ếch đồng","10094","0","Nguyên liệu chính ếch đồng, không phải ốc hương","pinecone"
"Hướng dẫn tôi làm ốc hương rang muối","Trái nhàu ngâm đường phèn","8570","0","Không có ốc hương, món uống khác hoàn toàn","pinecone"
"Hướng dẫn tôi làm ốc hương rang muối","Cà pháo ngâm chua ngọt","6764","0","Nguyên liệu chính cà pháo, không phải ốc hương","pinecone"
"Hướng dẫn tôi làm ốc hương rang muối","Cá nục nướng giấy bạc","402","0","Nguyên liệu cá nục, không phải ốc hương và không phải rang muối","pinecone"
"Hướng dẫn tôi làm ốc hương rang muối","Khoai lang lắc muối","4365","0","Nguyên liệu chính khoai lang, không liên quan","pinecone"
"Hướng dẫn tôi làm ốc hương rang muối","Cách làm cá hố kho nghệ vàng ươm, thơm ngon đậm đà hấp dẫn","2523","0","Nguyên liệu cá hố, không phải ốc hương và không phải rang muối","pinecone"
"Hướng dẫn tôi làm ốc hương rang muối","Mứt cà pháo","7117","0","Nguyên liệu cà pháo, không phải ốc hương rang muối","pinecone"
"Hướng dẫn tôi làm ốc hương rang muối","Nui ngào đường","7690","0","Nguyên liệu nui, không liên quan","pinecone"
"Hướng dẫn tôi làm ốc hương rang muối","Sò điệp nướng sa tế","675","0","Nguyên liệu sò điệp, món nướng không phải rang muối","pinecone"
"Hướng dẫn tôi làm ốc hương rang muối","Chùm ruột ngâm đường","8084","0","Nguyên liệu chùm ruột, không phải món ốc hương rang muối","pinecone"
"Cách làm sò điệp nướng mỡ hành","Sò điệp nướng phô mai","162","2","Có sò điệp, nướng nhưng dùng phô mai, không có mỡ hành như yêu cầu.","pinecone"
"Cách làm sò điệp nướng mỡ hành","Sò điệp nướng mỡ hành","764","4","Trùng tên, có sò điệp và mỡ hành, món nướng, rất phù hợp yêu cầu.","pinecone"
"Cách làm sò điệp nướng mỡ hành","Sò điệp nướng mỡ hành bằng nồi chiên không dầu","363","3","Có sò điệp và mỡ hành, món nướng nhưng dùng nồi chiên không dầu, thời gian nấu lâu hơn.","pinecone"
"Cách làm sò điệp nướng mỡ hành","Sò điệp nướng sa tế","675","1","Có sò điệp nướng nhưng dùng sa tế, không có mỡ hành.","pinecone"
"Cách làm sò điệp nướng mỡ hành","Sò mai nướng mỡ hành","558","1","Có mỡ hành nhưng là sò mai, không phải sò điệp.","pinecone"
"Cách làm sò điệp nướng mỡ hành","Sò lông nướng mỡ hành","489","1","Có mỡ hành nướng nhưng là sò lông, không phải sò điệp.","pinecone"
"Cách làm sò điệp nướng mỡ hành","Sa tế sò điệp","1850","0","Là món xào, không phải nướng và không có mỡ hành.","pinecone"
"Cách làm sò điệp nướng mỡ hành","Sò dẹo hấp sả","5243","1","Có sò, hấp sả không phải nướng mỡ hành.","pinecone"
"Cách làm sò điệp nướng mỡ hành","Cồi sò điệp xào bơ tỏi","1276","0","Món xào, không phải nướng và không có mỡ hành.","pinecone"
"Cách làm sò điệp nướng mỡ hành","Sườn cốt lết cuộn phô mai bằng nồi chiên không dầu","648","0","Không có sò điệp, không phải món nướng mỡ hành.","pinecone"
"Cách làm sò điệp nướng mỡ hành","Sò dẹo nướng mỡ hành","709","3","Có mỡ hành, món nướng, nhưng là sò dẹo không phải sò điệp.","pinecone"
"Cách làm sò điệp nướng mỡ hành","sò lông nướng mỡ hành bằng nồi chiên không dầu","12","1","Có nướng mỡ hành nhưng là sò lông, không phải sò điệp.","pinecone"
"Cách làm sò điệp nướng mỡ hành","Há cảo sò điệp","5181","0","Là món hấp không phải nướng mỡ hành.","pinecone"
"Cách làm sò điệp nướng mỡ hành","Sò sữa nướng mỡ hành","196","2","Có sò nướng mỡ hành nhưng là sò sữa, không phải sò điệp.","pinecone"
"Cách làm sò điệp nướng mỡ hành","Tôm sú nướng bơ phô mai","756","0","Món tôm nướng bơ phô mai, không có sò điệp hay mỡ hành.","pinecone"
"Chỉ tôi nấu lẩu bò nhúng giấm","Lẩu xương bò","5651","2","Là món lẩu bò nhưng không có giấm, không đúng món lẩu nhúng giấm.","pinecone"
"Chỉ tôi nấu lẩu bò nhúng giấm","Bò bít tết sốt bbq","6699","0","Không phải món lẩu, không có giấm, không phù hợp.","pinecone"
"Chỉ tôi nấu lẩu bò nhúng giấm","Bò cuộn nấm kim châm áp chảo sốt rượu mirin","6522","0","Không phải món lẩu, không có giấm, không liên quan.","pinecone"
"Chỉ tôi nấu lẩu bò nhúng giấm","Bắp bò luộc mắm","4864","0","Không phải món lẩu, không có giấm, không phù hợp.","pinecone"
"Chỉ tôi nấu lẩu bò nhúng giấm","Mì ý sốt bò bằm (sốt mì ý có sẵn)","6688","0","Không phải món lẩu, không có giấm, không liên quan.","pinecone"
"Chỉ tôi nấu lẩu bò nhúng giấm","Gân bò hầm ngũ vị","6630","2","Có giấm, nhưng là món hầm, không phải lẩu nhúng.","pinecone"
"Chỉ tôi nấu lẩu bò nhúng giấm","Bò cuộn nấm kim châm bằng nồi chiên không dầu","350","0","Không phải món lẩu, không có giấm, không phù hợp.","pinecone"
"Chỉ tôi nấu lẩu bò nhúng giấm","Lưỡi bò nướng sa tế","436","0","Món nướng, không phải lẩu, không có giấm.","pinecone"
"Chỉ tôi nấu lẩu bò nhúng giấm","Ba chỉ bò cuộn nấm kim châm nướng","553","0","Món nướng, không phải lẩu, không có giấm.","pinecone"
"Chỉ tôi nấu lẩu bò nhúng giấm","Lẩu bò nhúng giấm (dấm)","5554","4","Trùng tên món lẩu bò nhúng giấm, có giấm, đúng loại lẩu, nguyên liệu chính phù hợp.","pinecone"
"Chỉ tôi nấu lẩu bò nhúng giấm","Bò sốt vang bằng gói gia vị","2502","0","Món kho không phải lẩu bò nhúng giấm.","pinecone"
"Chỉ tôi nấu lẩu bò nhúng giấm","Lẩu bò khoai môn","5778","3","Lẩu bò có giấm nhưng không phải lẩu bò nhúng giấm đúng tên, món khá gần.","pinecone"
"Chỉ tôi nấu lẩu bò nhúng giấm","Lẩu bò mắm ruốc","5719","1","Lẩu bò, không có giấm mà dùng mắm ruốc, lệch thành phần chính.","pinecone"
"Chỉ tôi nấu lẩu bò nhúng giấm","Bò nhúng mắm ruốc","5612","1","Món lẩu bò nhưng dùng mắm ruốc thay giấm, không đúng loại lẩu.","pinecone"
"Chỉ tôi nấu lẩu bò nhúng giấm","Bò nhúng nước dừa lá khổ qua rừng (công thức được chia sẻ từ người dùng)","5694","1","Lẩu bò có thành phần giấm, không phải món lẩu nhúng giấm.","pinecone"
"Hướng dẫn tôi nấu lẩu cá kèo lá giang","Cách làm sạch cá kèo","5786","3","Có cá kèo, là món lẩu, phù hợp nhưng không có lá giang","pinecone"
"Hướng dẫn tôi nấu lẩu cá kèo lá giang","Ruốc cá trắm đen","7334","0","Không có cá kèo và lá giang, không liên quan món lẩu cá kèo lá giang","pinecone"
"Hướng dẫn tôi nấu lẩu cá kèo lá giang","Lẩu cá trắm chua cay","5578","0","Món lẩu cá trắm, không dùng cá kèo hay lá giang","pinecone"
"Hướng dẫn tôi nấu lẩu cá kèo lá giang","Lẩu vịt nước dừa (hoặc nước cốt dừa)","5692","0","Lẩu vịt, không chứa cá kèo và lá giang","pinecone"
"Hướng dẫn tôi nấu lẩu cá kèo lá giang","Lẩu cua đồng cá thác lác","5599","0","Lẩu cua đồng cá thác lác, không phù hợp cá kèo hay lá giang","pinecone"
"Hướng dẫn tôi nấu lẩu cá kèo lá giang","Lẩu cá ngừ đại dương","5624","0","Lẩu cá ngừ, không dùng cá kèo hay lá giang","pinecone"
"Hướng dẫn tôi nấu lẩu cá kèo lá giang","Lẩu cá chim nấu ngót","5734","0","Lẩu cá chim, không dùng cá kèo hay lá giang","pinecone"
"Hướng dẫn tôi nấu lẩu cá kèo lá giang","Lẩu khổ qua cá rô phi","5800","0","Lẩu khổ qua cá rô phi, không có cá kèo hay lá giang","pinecone"
"Hướng dẫn tôi nấu lẩu cá kèo lá giang","Lẩu Thái bằng gói gia vị","5579","0","Lẩu Thái, không phải lẩu cá kèo lá giang","pinecone"
"Hướng dẫn tôi nấu lẩu cá kèo lá giang","Lẩu cua da","5634","0","Lẩu cua da không chứa cá kèo hay lá giang","pinecone"
"Hướng dẫn tôi nấu lẩu cá kèo lá giang","Khô cá hồi làm bằng lò nướng","360","0","Món khô nướng, không phải lẩu cá kèo lá giang","pinecone"
"Hướng dẫn tôi nấu lẩu cá kèo lá giang","cá kho bằng nồi nấu chậm","2460","0","Món kho cá trắm, không liên quan lẩu cá kèo lá giang","pinecone"
"Hướng dẫn tôi nấu lẩu cá kèo lá giang","Cách nấu lẩu cá thác lác chua cay","5638","0","Lẩu cá thác lác chua cay, không có cá kèo hay lá giang","pinecone"
"Hướng dẫn tôi nấu lẩu cá kèo lá giang","Cá thòi lòi nướng muối ớt","583","0","Món nướng cá thòi lòi, không phù hợp lẩu cá kèo lá giang","pinecone"
"Hướng dẫn tôi nấu lẩu cá kèo lá giang","Lẩu cá bớp nấu lá giang","5796","2","Lẩu cá nấu lá giang gần giống nhưng dùng cá bớp, không có cá kèo","pinecone"
"Cách làm lẩu mắm miền Tây","Khoai lang lắc muối","4365","0","Món chiên không liên quan đến lẩu mắm miền Tây.","pinecone"
"Cách làm lẩu mắm miền Tây","Khô ếch đồng","10094","1","Có mắm nhưng là món khô, không phải món lẩu.","pinecone"
"Cách làm lẩu mắm miền Tây","Mắm ba khía","7498","1","Là mắm ba khía, không phải món lẩu mắm.","pinecone"
"Cách làm lẩu mắm miền Tây","Khoai lang chiên nước mắm cay mặn","4537","0","Món chiên nước mắm không phải lẩu mắm miền Tây.","pinecone"
"Cách làm lẩu mắm miền Tây","Lưỡi bò nướng sa tế","436","0","Không liên quan đến lẩu mắm miền Tây.","pinecone"
"Cách làm lẩu mắm miền Tây","Đu đủ trộn mắm tép","10034","1","Có mắm tép nhưng là món trộn, không phải lẩu mắm.","pinecone"
"Cách làm lẩu mắm miền Tây","Lẩu Thái bằng gói gia vị","5579","0","Lẩu Thái khác loại, không phải lẩu mắm miền Tây.","pinecone"
"Cách làm lẩu mắm miền Tây","Lẩu ba ba nấu mẻ","5584","2","Món lẩu miền Tây nhưng là lẩu ba ba nấu mẻ, không phải lẩu mắm.","pinecone"
"Cách làm lẩu mắm miền Tây","Bò tơ cuốn rau rừng","6538","0","Không phải món lẩu mà là món cuốn trộn.","pinecone"
"Cách làm lẩu mắm miền Tây","Nước mắm ăn bún thịt nướng","10005","0","Nước mắm ăn bún thịt nướng, không phải món lẩu.","pinecone"
"Cách làm lẩu mắm miền Tây","Mì căn nướng chao","189","0","Mì căn nướng chao không liên quan đến lẩu mắm miền Tây.","pinecone"
"Cách làm lẩu mắm miền Tây","Khoai lang lắc xí muội","3579","0","Món chiên khoai lang, không phải món lẩu.","pinecone"
"Cách làm lẩu mắm miền Tây","Mắm ruốc chấm thịt luộc","9989","0","Mắm ruốc chấm thịt luộc, không phải lẩu mắm.","pinecone"
"Cách làm lẩu mắm miền Tây","Lạp xưởng hun khói Tây Bắc","8195","0","Lạp xưởng hun khói không liên quan tới lẩu mắm.","pinecone"
"Cách làm lẩu mắm miền Tây","Lẩu ly (lẩu cốc)","5797","0","Lẩu ly khác loại, không phải lẩu mắm miền Tây.","pinecone"
"Chỉ tôi nấu canh riêu cua","cá chép nướng bằng nồi chiên không dầu","445","0","Không có cua, món nướng khác loại","pinecone"
"Chỉ tôi nấu canh riêu cua","Nướng cá bằng lò vi sóng","752","0","Không có cua và không phải canh riêu","pinecone"
"Chỉ tôi nấu canh riêu cua","Thịt xông khói chiên xù cuộn hành tây bằng nồi chiên không dầu","4237","0","Không có cua, không phải canh","pinecone"
"Chỉ tôi nấu canh riêu cua","Cháo cua cà rốt","985","2","Có cua nhưng là cháo, không phải canh riêu","pinecone"
"Chỉ tôi nấu canh riêu cua","Cơm cháy chả cá","4010","0","Không có cua, không phải canh","pinecone"
"Chỉ tôi nấu canh riêu cua","Thịt ba chỉ cuộn bì chiên giòn","4041","0","Không có cua, không phải canh","pinecone"
"Chỉ tôi nấu canh riêu cua","Chân gà rút xương nướng sa tế","289","0","Không có cua, không phải canh","pinecone"
"Chỉ tôi nấu canh riêu cua","Thịt lụi chay nướng","569","0","Không có cua, món nướng chay","pinecone"
"Chỉ tôi nấu canh riêu cua","Cá chỉ vàng nướng","111","0","Không có cua, món nướng khác loại","pinecone"
"Chỉ tôi nấu canh riêu cua","Mực nướng 1 nắng bằng nồi chiên không dầu","328","0","Không có cua, món nướng khác loại","pinecone"
"Chỉ tôi nấu canh riêu cua","Bò cuộn nấm kim châm bằng nồi chiên không dầu","350","0","Không có cua, món nướng khác loại","pinecone"
"Chỉ tôi nấu canh riêu cua","Thịt xông khói cuộn nấm kim châm","3605","0","Không có cua, món chiên cuộn","pinecone"
"Chỉ tôi nấu canh riêu cua","Xiên que cá chẽm chiên giòn sốt thì là","4682","0","Không có cua, món chiên khác loại","pinecone"
"Chỉ tôi nấu canh riêu cua","Cá chét chiên giòn","4437","0","Không có cua, món chiên khác loại","pinecone"
"Chỉ tôi nấu canh riêu cua","Cơm cháy rong biển mè rang","7880","0","Không có cua, không phải canh","pinecone"
"Hướng dẫn tôi nấu canh mồng tơi nấu tôm","Canh mồng tơi nấu thịt heo băm","6714","1","Có mồng tơi nhưng dùng thịt heo băm không phải tôm.","pinecone"
"Hướng dẫn tôi nấu canh mồng tơi nấu tôm","Cháo cá hồi rau mồng tơi","930","2","Có mồng tơi và cá hồi, không có tôm.","pinecone"
"Hướng dẫn tôi nấu canh mồng tơi nấu tôm","Nước chấm vịt, ngan, lợn quay","609","0","Món nướng nước chấm, không liên quan canh mồng tơi nấu tôm.","pinecone"
"Hướng dẫn tôi nấu canh mồng tơi nấu tôm","Cháo gà rau mồng tơi ăn dặm","976","1","Có mồng tơi và gà, không có tôm.","pinecone"
"Hướng dẫn tôi nấu canh mồng tơi nấu tôm","Cháo tôm rau mồng tơi","988","4","Cả tôm và mồng tơi đều có trong nguyên liệu, rất phù hợp với yêu cầu.","pinecone"
"Hướng dẫn tôi nấu canh mồng tơi nấu tôm","Khoai tây nhồi thịt nướng","240","0","Món nướng khoai tây nhồi thịt, không phải canh mồng tơi nấu tôm.","pinecone"
"Hướng dẫn tôi nấu canh mồng tơi nấu tôm","Bánh canh nấm chay","6887","0","Canh nấm chay không có tôm hay mồng tơi, không phù hợp.","pinecone"
"Hướng dẫn tôi nấu canh mồng tơi nấu tôm","Canh mồng tơi thịt bò","6627","1","Có mồng tơi nhưng dùng thịt bò, không dùng tôm.","pinecone"
"Hướng dẫn tôi nấu canh mồng tơi nấu tôm","Cháo thịt bò rau mồng tơi cho bé ăn dặm","1096","1","Có mồng tơi và thịt bò, không có tôm.","pinecone"
"Hướng dẫn tôi nấu canh mồng tơi nấu tôm","Cháo thịt bò rau mồng tơi","1035","1","Có mồng tơi và thịt bò, không có tôm.","pinecone"
"Hướng dẫn tôi nấu canh mồng tơi nấu tôm","Canh mồng tơi đậu hũ","6787","0","Canh mồng tơi đậu hũ không có tôm, không phù hợp.","pinecone"
"Hướng dẫn tôi nấu canh mồng tơi nấu tôm","Cháo thịt heo rau mồng tơi","1101","1","Có mồng tơi và thịt heo, không có tôm.","pinecone"
"Hướng dẫn tôi nấu canh mồng tơi nấu tôm","Cua đồng chiên giòn bọc đậu hũ","4648","0","Món chiên cua đồng bọc đậu hũ, không có mồng tơi hay tôm như yêu cầu.","pinecone"
"Hướng dẫn tôi nấu canh mồng tơi nấu tôm","Cách làm thịt ba chỉ chay","2892","0","Món kho thịt ba chỉ chay, không liên quan canh mồng tơi nấu tôm.","pinecone"
"Hướng dẫn tôi nấu canh mồng tơi nấu tôm","Tôm cuộn khoai tây chiên bằng nồi chiên không dầu","4252","0","Có tôm nhưng không có mồng tơi, không phải canh.","pinecone"
"Cách làm canh gà lá giang","Đùi gà tây xông khói áp chảo cuốn bánh tráng","4312","0","Không có lá giang và không phải canh gà.","pinecone"
"Cách làm canh gà lá giang","Canh cải bó xôi nấu thịt gà băm","6383","1","Có thịt gà và nấu canh nhưng không có lá giang.","pinecone"
"Cách làm canh gà lá giang","Luộc gà không cần nước","5010","2","Có gà và lá nhưng không phải canh, thiếu lá giang.","pinecone"
"Cách làm canh gà lá giang","Gà nướng tiêu nguyên con","305","0","Không phải canh, không có lá giang, nướng không phù hợp món canh gà lá giang.","pinecone"
"Cách làm canh gà lá giang","Gà cuộn lá nếp nướng bằng nồi chiên không dầu","597","0","Món nướng, không có lá giang, không phải canh gà lá giang.","pinecone"
"Cách làm canh gà lá giang","Gà nướng nồi đất","717","0","Không phải canh, không có lá giang.","pinecone"
"Cách làm canh gà lá giang","Gà hấp muối kiểu người Hoa","4976","0","Không có lá giang, không phải canh.","pinecone"
"Cách làm canh gà lá giang","Trứng vịt lộn ngải cứu hấp cách thủy","4863","0","Không có gà, không có lá giang, không phải canh.","pinecone"
"Cách làm canh gà lá giang","Vịt nướng giả cầy","178","0","Không phải canh, không có lá giang.","pinecone"
"Cách làm canh gà lá giang","Chân gà rút xương nướng sa tế","289","0","Món nướng, không có lá giang, không phải canh.","pinecone"
